wall_clock,entity_id,seq,t_publish_ms,t_orion_ms,t_crate_ms,backlog_ms
1788199803.122,SynthZone:0034,45,1.5,117.2,1368.2,1251.1
1788199803.568,SynthZone:0021,45,1.5,115.6,120.7,5.2
1788199803.639,SynthZone:0003,45,1.2,115.9,121.1,5.1
1788199804.072,SynthZone:0041,45,0.4,109.0,1366.1,1257.1
1788199804.14,SynthZone:0027,45,1.3,116.1,1989.4,1873.3
1788199805.109,SynthZone:0036,45,1.1,113.6,1570.7,1457.2
1788199805.126,SynthZone:0043,45,1.2,113.0,637.0,524.0
1788199805.153,SynthZone:0032,45,1.3,114.4,429.1,314.7
1788199805.358,SynthZone:0010,45,0.8,114.2,118.5,4.3
1788199805.51,SynthZone:0002,45,1.1,115.4,120.9,5.5
1788199806.14,SynthZone:0028,45,1.2,114.1,639.6,525.5
1788199806.35,SynthZone:0022,45,1.3,116.3,120.8,4.6
1788199807.237,SynthZone:0026,45,1.7,116.1,643.2,527.1
1788199808.43,SynthZone:0017,45,0.6,109.9,113.6,3.7
1788199809.221,SynthZone:0038,45,0.6,107.2,419.9,312.7
1788199810.356,SynthZone:0047,45,0.5,107.2,1568.8,1461.6
1788199810.768,SynthZone:0015,45,1.2,115.2,120.4,5.3
1788199810.898,SynthZone:0019,45,1.5,114.7,118.6,4.0
1788199810.99,SynthZone:0009,45,1.3,114.6,118.9,4.4
1788199811.336,SynthZone:0006,45,0.9,115.9,119.3,3.5
1788199811.388,SynthZone:0050,45,1.5,116.2,852.1,735.9
1788199811.436,SynthZone:0042,45,0.8,114.0,747.8,633.8
1788199812.034,SynthZone:0018,45,1.3,114.5,118.5,4.0
1788199812.507,SynthZone:0013,45,1.3,112.4,116.0,3.6
1788199812.602,SynthZone:0016,45,1.3,113.1,117.1,4.0
1788199813.15,SynthZone:0004,45,1.3,116.4,120.3,3.9
1788199813.464,SynthZone:0049,45,0.9,112.5,2104.0,1991.5
1788199813.598,SynthZone:0014,45,0.8,112.9,116.2,3.3
1788199813.913,SynthZone:0012,45,1.1,114.2,119.0,4.9
1788199814.36,SynthZone:0020,45,1.3,116.6,122.4,5.8
1788199814.438,SynthZone:0040,45,1.0,114.2,1156.5,1042.2
1788199814.794,SynthZone:0024,45,0.4,112.2,116.8,4.7
1788199815.412,SynthZone:0001,45,0.9,112.5,118.0,5.4
1788199815.695,SynthZone:0023,45,2.1,111.7,114.5,2.8
1788199816.499,SynthZone:0030,45,0.9,111.6,1980.4,1868.8
1788199816.5,SynthZone:0045,45,0.5,108.6,2454.8,2346.3
1788199816.965,SynthZone:0008,45,1.3,112.6,117.4,4.8
1788199817.399,SynthZone:0005,45,0.9,114.2,118.5,4.3
1788199817.517,SynthZone:0046,45,0.4,108.9,2862.1,2753.2
1788199817.529,SynthZone:0031,45,1.1,113.4,853.9,740.5
1788199817.53,SynthZone:0029,45,1.0,109.4,748.4,639.0
1788199817.532,SynthZone:0048,45,1.0,116.3,2228.3,2112.0
1788199817.533,SynthZone:0035,45,1.5,114.3,3183.3,3069.0
1788199818.05,SynthZone:0007,45,0.8,112.9,116.5,3.7
1788199819.038,SynthZone:0011,45,1.0,115.8,120.4,4.6
1788199819.618,SynthZone:0037,45,1.5,114.4,1060.1,945.7
1788199820.582,SynthZone:0044,45,1.6,114.7,744.8,630.1
1788199820.748,SynthZone:0025,45,1.3,113.7,117.7,4.0
1788199829.951,SynthZone:0039,45,1.5,114.6,4917.3,4802.7
1788199830.953,SynthZone:0033,45,0.7,111.4,4087.8,3976.4
1788199850.572,SynthZone:0021,50,2.2,115.9,120.5,4.7
1788199851.453,SynthZone:0002,50,1.1,115.3,119.1,3.8
1788199852.534,SynthZone:0041,50,0.6,109.2,319.4,210.3
1788199852.545,SynthZone:0034,50,1.1,111.3,1151.3,1040.1
1788199852.557,SynthZone:0027,50,1.0,110.3,939.3,829.0
1788199852.583,SynthZone:0043,50,1.4,113.9,222.4,108.5
1788199853.564,SynthZone:0028,50,2.1,115.5,329.1,213.6
1788199854.977,SynthZone:0010,50,1.0,111.9,114.6,2.7
1788199857.358,SynthZone:0003,50,0.5,109.0,114.5,5.5
1788199857.377,SynthZone:0022,50,0.5,111.1,115.7,4.6
1788199858.729,SynthZone:0036,50,1.6,115.1,3250.4,3135.2
1788199858.765,SynthZone:0018,50,1.3,116.0,121.1,5.2
1788199860.763,SynthZone:0026,50,1.4,116.4,4292.4,4176.0
1788199860.775,SynthZone:0047,50,0.5,109.5,1047.6,938.1
1788199861.564,SynthZone:0009,50,1.1,113.6,118.0,4.4
1788199862.096,SynthZone:0017,50,4.4,121.0,125.8,4.9
1788199862.61,SynthZone:0006,50,0.4,106.9,109.6,2.7
1788199862.787,SynthZone:0015,50,0.4,107.0,109.4,2.3
1788199862.807,SynthZone:0032,50,1.0,112.6,4101.5,3988.9
1788199863.233,SynthZone:0020,50,0.9,107.9,111.0,3.1
1788199863.376,SynthZone:0007,50,0.8,111.4,113.8,2.4
1788199863.449,SynthZone:0023,50,1.9,115.4,121.1,5.7
1788199863.584,SynthZone:0019,50,1.1,114.2,118.7,4.5
1788199863.611,SynthZone:0016,50,0.8,113.9,118.4,4.5
1788199863.851,SynthZone:0042,50,1.1,115.7,3654.8,3539.1
1788199863.858,SynthZone:0038,50,0.9,113.5,5103.1,4989.6
1788199863.87,SynthZone:0049,50,0.4,105.7,1244.3,1138.6
1788199863.938,SynthZone:0048,50,0.4,106.3,1352.9,1246.6
1788199863.945,SynthZone:0050,50,0.9,112.3,4509.3,4397.0
1788199864.058,SynthZone:0013,50,1.9,112.6,114.8,2.2
1788199864.112,SynthZone:0024,50,1.5,115.0,119.3,4.3
1788199864.597,SynthZone:0014,50,1.4,112.1,117.7,5.5
1788199864.891,SynthZone:0030,50,1.7,116.2,1262.0,1145.8
1788199864.964,SynthZone:0004,50,1.3,114.5,118.4,3.8
1788199865.943,SynthZone:0001,50,1.5,113.2,116.2,3.0
1788199866.02,SynthZone:0046,50,1.5,115.6,224.0,108.4
1788199866.073,SynthZone:0012,50,0.5,109.7,114.3,4.6
1788199866.995,SynthZone:0008,50,0.8,114.7,121.6,6.9
1788199867.034,SynthZone:0045,50,1.0,113.8,1581.5,1467.7
1788199867.866,SynthZone:0011,50,2.1,119.5,123.9,4.5
1788199868.041,SynthZone:0035,50,0.5,110.2,2104.4,1994.1
1788199868.053,SynthZone:0031,50,0.9,113.6,1686.8,1573.2
1788199868.994,SynthZone:0040,50,0.9,120.6,2729.3,2608.7
1788199870.627,SynthZone:0005,50,2.8,116.6,120.4,3.8
1788199871.071,SynthZone:0029,50,1.6,114.4,4095.9,3981.4
1788199871.674,SynthZone:0025,50,1.0,114.1,118.1,4.0
1788199872.148,SynthZone:0044,50,2.6,116.9,4826.8,4709.9
1788199875.173,SynthZone:0037,50,1.0,115.2,2204.8,2089.6
1788199875.188,SynthZone:0039,50,1.3,121.2,1370.3,1249.0
1788199876.217,SynthZone:0033,50,0.6,109.2,528.5,419.4
1788199897.228,SynthZone:0027,55,1.4,115.0,328.4,213.4
1788199898.928,SynthZone:0021,55,1.7,117.3,121.6,4.3
1788199902.304,SynthZone:0041,55,1.5,117.9,1369.3,1251.4
1788199902.394,SynthZone:0034,55,1.9,116.5,1164.4,1048.0
1788199903.43,SynthZone:0036,55,1.0,116.0,1265.6,1149.6
1788199904.406,SynthZone:0026,55,0.5,109.7,2097.1,1987.4
1788199904.445,SynthZone:0043,55,1.0,113.7,2095.5,1981.8
1788199904.476,SynthZone:0010,55,0.6,110.3,114.3,4.1
1788199905.02,SynthZone:0002,55,1.0,116.8,120.9,4.2
1788199905.821,SynthZone:0003,55,1.7,117.0,122.3,5.3
1788199907.436,SynthZone:0028,55,1.0,115.3,2192.3,2077.0
1788199908.42,SynthZone:0022,55,0.8,114.5,118.1,3.5
1788199908.463,SynthZone:0032,55,1.1,115.7,221.5,105.9
1788199909.69,SynthZone:0047,55,0.6,107.1,628.1,521.0
1788199910.165,SynthZone:0018,55,1.5,115.4,119.0,3.7
1788199910.39,SynthZone:0020,55,2.2,116.0,120.4,4.5
1788199910.643,SynthZone:0038,55,1.6,117.8,750.1,632.2
1788199911.252,SynthZone:0006,55,1.2,114.8,118.9,4.0
1788199911.993,SynthZone:0017,55,1.3,115.6,119.6,4.0
1788199912.135,SynthZone:0016,55,1.4,116.1,120.1,4.0
1788199912.212,SynthZone:0009,55,1.6,113.7,115.8,2.1
1788199912.267,SynthZone:0023,55,0.8,113.9,117.1,3.2
1788199912.757,SynthZone:0050,55,1.6,112.7,1472.5,1359.9
1788199913.357,SynthZone:0015,55,0.9,114.5,118.4,3.9
1788199913.792,SynthZone:0049,55,1.0,114.5,2004.8,1890.3
1788199913.821,SynthZone:0046,55,1.6,115.9,1897.5,1781.5
1788199914.352,SynthZone:0013,55,1.4,115.9,121.4,5.5
1788199915.005,SynthZone:0007,55,1.3,113.9,190.8,77.0
1788199915.102,SynthZone:0024,55,0.8,114.1,118.8,4.7
1788199915.452,SynthZone:0001,55,0.8,113.5,117.8,4.3
1788199915.57,SynthZone:0019,55,0.8,112.4,116.0,3.5
1788199915.838,SynthZone:0042,55,1.1,117.1,2692.2,2575.1
1788199916.462,SynthZone:0004,55,1.0,115.2,120.3,5.1
1788199916.683,SynthZone:0011,55,0.8,116.5,121.1,4.6
1788199916.694,SynthZone:0008,55,0.9,106.9,111.1,4.2
1788199916.709,SynthZone:0012,55,0.8,44.1,51.2,7.2
1788199916.915,SynthZone:0045,55,1.0,115.2,3110.9,2995.7
1788199917.011,SynthZone:0005,55,0.6,107.2,109.3,2.1
1788199917.848,SynthZone:0048,55,1.3,114.3,3483.0,3368.7
1788199917.848,SynthZone:0030,55,0.9,114.6,2091.8,1977.1
1788199917.861,SynthZone:0044,55,0.8,113.5,1458.0,1344.4
1788199917.867,SynthZone:0035,55,0.5,110.1,2813.9,2703.8
1788199917.876,SynthZone:0031,55,0.9,117.6,1877.3,1759.8
1788199917.908,SynthZone:0029,55,0.8,115.1,1988.8,1873.7
1788199917.915,SynthZone:0040,55,1.0,114.9,840.5,725.6
1788199920.473,SynthZone:0014,55,1.1,114.9,119.8,4.9
1788199922.263,SynthZone:0025,55,1.6,114.4,118.0,3.7
1788199925.036,SynthZone:0037,55,1.7,119.3,1587.4,1468.1
1788199926.116,SynthZone:0039,55,1.4,114.9,2210.4,2095.5
1788199930.267,SynthZone:0033,55,3.1,118.1,5864.4,5746.3
1788199947.462,SynthZone:0021,60,1.7,114.5,118.6,4.1
1788199947.777,SynthZone:0027,60,1.1,111.9,1678.6,1566.8
1788199952.977,SynthZone:0041,60,1.6,115.0,4295.2,4180.1
1788199953.592,SynthZone:0003,60,1.3,110.6,113.2,2.6
1788199953.939,SynthZone:0036,60,0.9,114.7,3665.1,3550.4
1788199953.952,SynthZone:0026,60,0.8,113.6,1151.2,1037.6
1788199955.123,SynthZone:0034,60,1.1,112.8,955.9,843.1
1788199955.619,SynthZone:0002,60,0.8,113.9,117.9,3.9
1788199956.08,SynthZone:0043,60,1.5,114.4,1160.1,1045.7
1788199956.096,SynthZone:0028,60,1.5,114.9,1369.8,1255.0
1788199956.473,SynthZone:0010,60,1.2,113.1,116.0,3.0
1788199957.113,SynthZone:0047,60,1.2,119.3,2212.9,2093.6
1788199957.27,SynthZone:0018,60,0.8,109.8,111.5,1.7
1788199957.796,SynthZone:0022,60,0.7,110.5,116.0,5.5
1788199958.117,SynthZone:0032,60,0.9,113.6,2199.9,2086.2
1788199958.73,SynthZone:0020,60,0.9,112.0,114.7,2.7
1788199960.052,SynthZone:0017,60,1.4,114.8,120.2,5.5
1788199960.82,SynthZone:0006,60,0.6,110.9,115.9,5.0
1788199961.924,SynthZone:0015,60,0.7,112.9,117.4,4.5
1788199962.274,SynthZone:0050,60,0.7,116.7,4222.5,4105.9
1788199962.275,SynthZone:0024,60,1.1,117.0,124.7,7.7
1788199962.525,SynthZone:0023,60,0.7,113.5,119.3,5.8
1788199963.032,SynthZone:0013,60,2.5,115.0,119.5,4.5
1788199963.174,SynthZone:0009,60,1.1,113.3,116.6,3.4
1788199963.23,SynthZone:0046,60,1.0,113.5,3764.5,3651.0
1788199963.42,SynthZone:0008,60,2.4,115.4,120.0,4.6
1788199964.211,SynthZone:0038,60,1.0,112.9,4288.4,4175.4
1788199964.235,SynthZone:0016,60,1.2,114.0,1677.5,1563.5
1788199964.259,SynthZone:0049,60,1.0,117.3,4640.9,4523.6
1788199964.261,SynthZone:0042,60,0.9,114.6,1683.8,1569.2
1788199964.273,SynthZone:0044,60,0.7,113.0,322.1,209.1
1788199964.295,SynthZone:0045,60,1.0,115.1,1586.7,1471.6
1788199964.753,SynthZone:0007,60,0.4,109.1,113.8,4.7
1788199965.348,SynthZone:0011,60,0.9,111.9,1458.2,1346.4
1788199965.385,SynthZone:0040,60,1.0,113.6,429.8,316.2
1788199965.403,SynthZone:0031,60,0.8,113.5,639.6,526.1
1788199965.437,SynthZone:0035,60,0.9,114.5,2309.4,2194.9
1788199965.833,SynthZone:0004,60,1.0,112.7,117.6,4.9
1788199965.841,SynthZone:0005,60,1.9,114.6,119.4,4.8
1788199966.748,SynthZone:0019,60,1.1,115.2,120.5,5.3
1788199967.441,SynthZone:0048,60,0.8,113.4,1784.9,1671.6
1788199969.473,SynthZone:0030,60,3.8,120.0,2327.1,2207.1
1788199970.446,SynthZone:0029,60,1.3,115.7,3451.5,3335.8
1788199971.453,SynthZone:0012,60,1.1,116.7,4414.5,4297.8
